asset_id,attribute_count,attribute_count_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Fur_attribute,Fur_rarity_score,Background_attribute,Background_rarity_score,Hat_attribute,Hat_rarity_score,Earring_attribute,Earring_rarity_score,overall_rarity_score
3983,5,3.937007874015748,,5.302226935312832,Bloodshot,11.82033096926714,Bored Cigarette,14.084507042253522,Zombie,33.11258278145695,New Punk Blue,8.116883116883116,Fisherman's Hat,28.98550724637681,,1.4238929232521713,106.78293888881828
3984,6,1.8786398647379297,Striped Tee,24.271844660194173,Scumbag,42.918454935622314,Bored,4.401408450704225,Gray,20.161290322580644,Orange,7.855459544383347,Girl's Hair Short,66.66666666666667,,1.4238929232521713,169.57765736814147
3985,6,1.8786398647379297,Hip Hop,78.125,Heart,25.38071065989848,Bored Cigarette,14.084507042253522,Cream,15.723270440251572,Purple,7.74593338497289,Army Hat,34.013605442176875,,1.4238929232521713,178.37555975754344
3986,5,3.937007874015748,,5.302226935312832,Heart,25.38071065989848,Grin,14.025245441795231,Brown,7.2992700729927,Gray,8.547008547008547,S&m Hat,42.5531914893617,,1.4238929232521713,108.4685539436374
3987,5,3.937007874015748,Leather Jacket,48.543689320388346,Hypnotized,45.45454545454546,Dumbfounded,19.801980198019802,Black,8.136696501220504,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,139.84731950180034
3988,6,1.8786398647379297,Hawaiian,35.3356890459364,Bloodshot,11.82033096926714,Bored,4.401408450704225,Tan,15.974440894568689,Yellow,7.79423226812159,Faux Hawk,73.52941176470588,,1.4238929232521713,152.15804618129403
3989,6,1.8786398647379297,Hawaiian,35.3356890459364,Hypnotized,45.45454545454546,Bored,4.401408450704225,Cream,15.723270440251572,Gray,8.547008547008547,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,145.65919156854156
3990,7,5.310674455655868,Stunt Jacket,56.17977528089888,Crazy,24.57002457002457,Bored,4.401408450704225,Death Bot,57.14285714285714,Purple,7.74593338497289,Horns,39.682539682539684,Silver Hoop,11.337868480725623,206.37108144837887
3991,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,Crazy,24.57002457002457,Grin Multicolored,86.20689655172414,Golden Brown,12.853470437017997,Yellow,7.79423226812159,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,209.2885601236503
3992,6,1.8786398647379297,,5.302226935312832,Bored,5.834305717619603,Dumbfounded,19.801980198019802,Pink,19.569471624266146,New Punk Blue,8.116883116883116,Spinner Hat,55.24861878453038,Diamond Stud,45.04504504504504,160.79717128641485
3993,6,1.8786398647379297,Tuxedo Tee,42.5531914893617,Heart,25.38071065989848,Grin,14.025245441795231,Brown,7.2992700729927,Orange,7.855459544383347,Cowboy Hat,28.248587570621467,,1.4238929232521713,128.66499756704303
3994,6,1.8786398647379297,Biker Vest,39.52569169960474,Heart,25.38071065989848,Bored,4.401408450704225,Dark Brown,7.396449704142013,Orange,7.855459544383347,Bowler,38.167938931297705,,1.4238929232521713,126.03019177802062
3995,5,3.937007874015748,,5.302226935312832,Wide Eyed,18.214936247723134,Bored Cigar,82.64462809917356,Black,8.136696501220504,Blue,8.051529790660226,Commie Hat,32.89473684210526,,1.4238929232521713,160.60565521346342
3996,5,3.937007874015748,Service,70.4225352112676,Eyepatch,30.030030030030026,Tongue Out,49.504950495049506,Cheetah,24.630541871921185,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,192.17581478713302
3997,6,1.8786398647379297,Kings Robe,147.05882352941177,Wide Eyed,18.214936247723134,Dumbfounded,19.801980198019802,Blue,20.408163265306122,Blue,8.051529790660226,Beanie,17.301038062283737,,1.4238929232521713,234.13900388139487
3998,7,5.310674455655868,Stunt Jacket,56.17977528089888,Bloodshot,11.82033096926714,Bored,4.401408450704225,Blue,20.408163265306122,Army Green,8.045052292839904,Sea Captain's Hat,32.89473684210526,Silver Hoop,11.337868480725623,150.398010037503
3999,6,1.8786398647379297,,5.302226935312832,Blindfold,37.87878787878788,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Yellow,7.79423226812159,Baby's Bonnet,63.291139240506325,Silver Stud,12.150668286755772,142.04241780317892
4000,6,1.8786398647379297,Stunt Jacket,56.17977528089888,Bloodshot,11.82033096926714,Grin,14.025245441795231,Brown,7.2992700729927,Purple,7.74593338497289,Cowboy Hat,28.248587570621467,,1.4238929232521713,128.6216755085384
4001,6,1.8786398647379297,Striped Tee,24.271844660194173,Bloodshot,11.82033096926714,Dumbfounded,19.801980198019802,Pink,19.569471624266146,Orange,7.855459544383347,Bayc Hat Black,43.859649122807014,,1.4238929232521713,130.48126890692774
4002,7,5.310674455655868,Navy Striped Tee,29.940119760479043,Crazy,24.57002457002457,Bored,4.401408450704225,Golden Brown,12.853470437017997,Purple,7.74593338497289,Commie Hat,32.89473684210526,Silver Hoop,11.337868480725623,129.05423638168548
4003,7,5.310674455655868,Striped Tee,24.271844660194173,X Eyes,41.1522633744856,Dumbfounded,19.801980198019802,Brown,7.2992700729927,Aquamarine,7.8988941548183265,Bowler,38.167938931297705,Silver Hoop,11.337868480725623,155.2407343281898
4004,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Bored,5.834305717619603,Bored,4.401408450704225,Dmt,46.51162790697675,Yellow,7.79423226812159,Fez,26.525198938992045,,1.4238929232521713,124.30942583088336
4005,7,5.310674455655868,Bayc T Red,71.42857142857143,Angry,23.148148148148145,Bored,4.401408450704225,Cream,15.723270440251572,Aquamarine,7.8988941548183265,Cowboy Hat,28.248587570621467,Silver Stud,12.150668286755772,168.3102229355268
4006,6,1.8786398647379297,,5.302226935312832,Cyborg,92.59259259259258,Bored,4.401408450704225,Dark Brown,7.396449704142013,Aquamarine,7.8988941548183265,Army Hat,34.013605442176875,Silver Stud,12.150668286755772,165.63448543124056
4007,5,3.937007874015748,Black Holes T,48.78048780487805,Sleepy,13.315579227696405,Bored,4.401408450704225,Gray,20.161290322580644,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,104.30775026098576
4008,6,1.8786398647379297,Kings Robe,147.05882352941177,Sad,18.148820326678766,Rage,37.59398496240602,Dark Brown,7.396449704142013,Gray,8.547008547008547,Girl's Hair Pink,95.23809523809523,,1.4238929232521713,317.2857150957324
4009,6,1.8786398647379297,,5.302226935312832,Bloodshot,11.82033096926714,Bored,4.401408450704225,Zombie,33.11258278145695,Orange,7.855459544383347,Short Mohawk,31.446540880503143,Silver Hoop,11.337868480725623,107.15505790709118
4010,6,1.8786398647379297,,5.302226935312832,Sad,18.148820326678766,Phoneme Vuh,30.030030030030026,Gray,20.161290322580644,New Punk Blue,8.116883116883116,Safari,54.94505494505494,Gold Stud,22.779043280182233,161.3619888214605
4011,5,3.937007874015748,Prison Jumpsuit,42.5531914893617,Bored,5.834305717619603,Bored,4.401408450704225,Brown,7.2992700729927,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,77.73716018580467
4012,5,3.937007874015748,,5.302226935312832,Blindfold,37.87878787878788,Rage,37.59398496240602,Brown,7.2992700729927,Army Green,8.045052292839904,Bunny Ears,51.282051282051285,,1.4238929232521713,152.76227422165854
4013,5,3.937007874015748,Work Vest,53.191489361702125,Sleepy,13.315579227696405,Bored,4.401408450704225,Tan,15.974440894568689,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,104.79332596229764
4014,6,1.8786398647379297,Black Suit,238.0952380952381,Bored,5.834305717619603,Bored,4.401408450704225,Brown,7.2992700729927,Yellow,7.79423226812159,Bayc Hat Red,84.03361344537815,,1.4238929232521713,350.7606008380445
4015,6,1.8786398647379297,Caveman Pelt,61.34969325153375,Holographic,66.2251655629139,Small Grin,36.76470588235294,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Girl's Hair Pink,95.23809523809523,,1.4238929232521713,283.7787154527438
4016,6,1.8786398647379297,Bone Necklace,49.26108374384237,Sleepy,13.315579227696405,Bored Cigar,82.64462809917356,Black,8.136696501220504,Yellow,7.79423226812159,Cowboy Hat,28.248587570621467,,1.4238929232521713,192.70334019866598
4017,5,3.937007874015748,Guayabera,43.10344827586207,Coins,20.876826722338205,Phoneme Wah,61.34969325153375,Golden Brown,12.853470437017997,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,155.722896982468
4018,5,3.937007874015748,,5.302226935312832,Blindfold,37.87878787878788,Grin Gold Grill,109.89010989010988,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Short Mohawk,31.446540880503143,,1.4238929232521713,205.29471957185746
4019,6,1.8786398647379297,Tuxedo Tee,42.5531914893617,Wide Eyed,18.214936247723134,Rage,37.59398496240602,Cream,15.723270440251572,Army Green,8.045052292839904,Bowler,38.167938931297705,,1.4238929232521713,163.60090715187013
4020,5,3.937007874015748,,5.302226935312832,Scumbag,42.918454935622314,Small Grin,36.76470588235294,Black,8.136696501220504,Aquamarine,7.8988941548183265,Halo,30.8641975308642,,1.4238929232521713,137.24607673745902
4021,5,3.937007874015748,Sleeveless T,39.682539682539684,Eyepatch,30.030030030030026,Bored,4.401408450704225,Brown,7.2992700729927,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,99.10566730182803
4022,6,1.8786398647379297,Tanktop,42.5531914893617,Sad,18.148820326678766,Bored Unshaven Cigarette,22.831050228310502,Dark Brown,7.396449704142013,Gray,8.547008547008547,Beanie,17.301038062283737,,1.4238929232521713,120.08009114577536
4023,6,1.8786398647379297,Leather Jacket,48.543689320388346,Sad,18.148820326678766,Rage,37.59398496240602,White,25.188916876574307,Orange,7.855459544383347,Bowler,38.167938931297705,,1.4238929232521713,178.80134274971854
4024,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Phoneme Vuh,30.030030030030026,Death Bot,57.14285714285714,Orange,7.855459544383347,Seaman's Hat,23.809523809523807,,1.4238929232521713,135.33530397699468
4025,4,39.37007874015748,,5.302226935312832,Robot,28.57142857142857,Bored,4.401408450704225,Robot,37.735849056603776,Blue,8.051529790660226,,4.432624113475177,,1.4238929232521713,129.28903858159447
4026,7,5.310674455655868,Striped Tee,24.271844660194173,Scumbag,42.918454935622314,Phoneme Oh,42.19409282700422,Black,8.136696501220504,Purple,7.74593338497289,Fez,26.525198938992045,Silver Hoop,11.337868480725623,168.44076418438766
4027,7,5.310674455655868,Bayc T Red,71.42857142857143,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Cream,15.723270440251572,Blue,8.051529790660226,Faux Hawk,73.52941176470588,Silver Hoop,11.337868480725623,207.99767105899795
4028,7,5.310674455655868,Rainbow Suspenders,74.07407407407408,Closed,14.084507042253522,Bored Unshaven,6.447453255963895,White,25.188916876574307,Gray,8.547008547008547,Sea Captain's Hat,32.89473684210526,Diamond Stud,45.04504504504504,211.59241613868053
4029,6,1.8786398647379297,Black T,29.940119760479043,Closed,14.084507042253522,Jovial,33.78378378378378,Tan,15.974440894568689,Aquamarine,7.8988941548183265,Short Mohawk,31.446540880503143,,1.4238929232521713,136.4308193043966
4030,7,5.310674455655868,Guayabera,43.10344827586207,Closed,14.084507042253522,Rage,37.59398496240602,Brown,7.2992700729927,Yellow,7.79423226812159,Seaman's Hat,23.809523809523807,Gold Hoop,21.645021645021647,160.64066253183722
4031,7,5.310674455655868,Stunt Jacket,56.17977528089888,Eyepatch,30.030030030030026,Small Grin,36.76470588235294,Robot,37.735849056603776,Yellow,7.79423226812159,Vietnam Era Helmet,44.84304932735426,Gold Stud,22.779043280182233,241.4373595811996
4032,6,1.8786398647379297,Leather Jacket,48.543689320388346,Bored,5.834305717619603,Discomfort,48.07692307692308,Black,8.136696501220504,Army Green,8.045052292839904,Horns,39.682539682539684,,1.4238929232521713,161.6217393795212
4033,5,3.937007874015748,Bayc T Black,46.51162790697675,Coins,20.876826722338205,Bored,4.401408450704225,Brown,7.2992700729927,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,97.4296666107635
4034,5,3.937007874015748,Black T,29.940119760479043,Closed,14.084507042253522,Bored Cigarette,14.084507042253522,Tan,15.974440894568689,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,91.99398276718098
4035,7,5.310674455655868,Striped Tee,24.271844660194173,Sleepy,13.315579227696405,Bored,4.401408450704225,Pink,19.569471624266146,New Punk Blue,8.116883116883116,Sea Captain's Hat,32.89473684210526,Diamond Stud,45.04504504504504,152.92564342255025
4036,6,1.8786398647379297,Puffy Vest,44.052863436123346,Wide Eyed,18.214936247723134,Phoneme Oh,42.19409282700422,Brown,7.2992700729927,Army Green,8.045052292839904,Fez,26.525198938992045,,1.4238929232521713,149.63394660366544
4037,6,1.8786398647379297,Tie Dye,69.44444444444444,Bloodshot,11.82033096926714,Bored,4.401408450704225,Brown,7.2992700729927,Army Green,8.045052292839904,Fisherman's Hat,28.98550724637681,,1.4238929232521713,133.2985462646153
4038,5,3.937007874015748,,5.302226935312832,Sad,18.148820326678766,Bored,4.401408450704225,Golden Brown,12.853470437017997,Yellow,7.79423226812159,Short Mohawk,31.446540880503143,,1.4238929232521713,85.30760009560646
4039,4,39.37007874015748,,5.302226935312832,Zombie,32.467532467532465,Bored,4.401408450704225,Cream,15.723270440251572,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,111.23791718756902
4040,6,1.8786398647379297,,5.302226935312832,Bored,5.834305717619603,Bored,4.401408450704225,Robot,37.735849056603776,Orange,7.855459544383347,Army Hat,34.013605442176875,Silver Hoop,11.337868480725623,108.3593634922642
4041,6,1.8786398647379297,Hip Hop,78.125,Angry,23.148148148148145,Bored,4.401408450704225,Red,21.09704641350211,Yellow,7.79423226812159,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,181.15841135850945
4042,7,5.310674455655868,Bone Necklace,49.26108374384237,Heart,25.38071065989848,Tongue Out,49.504950495049506,Golden Brown,12.853470437017997,Blue,8.051529790660226,Faux Hawk,73.52941176470588,Cross,67.11409395973155,291.00592530656183
4043,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Grin,14.025245441795231,Brown,7.2992700729927,Purple,7.74593338497289,Fisherman's Hat,28.98550724637681,,1.4238929232521713,74.55338959633798
4044,6,1.8786398647379297,Tanktop,42.5531914893617,Bored,5.834305717619603,Grin Multicolored,86.20689655172414,Red,21.09704641350211,New Punk Blue,8.116883116883116,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,210.40089936712405
4045,6,1.8786398647379297,Tweed Suit,70.92198581560284,Angry,23.148148148148145,Bored,4.401408450704225,Golden Brown,12.853470437017997,Gray,8.547008547008547,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,166.46459747651514
4046,7,5.310674455655868,Sailor Shirt,35.2112676056338,Scumbag,42.918454935622314,Grin Gold Grill,109.89010989010988,Cream,15.723270440251572,Purple,7.74593338497289,Short Mohawk,31.446540880503143,Gold Hoop,21.645021645021647,269.89127323777114
4047,7,5.310674455655868,Biker Vest,39.52569169960474,Sleepy,13.315579227696405,Rage,37.59398496240602,Red,21.09704641350211,Purple,7.74593338497289,Army Hat,34.013605442176875,Gold Hoop,21.645021645021647,180.24753723103655
4048,7,5.310674455655868,Rainbow Suspenders,74.07407407407408,Sad,18.148820326678766,Bored Unshaven,6.447453255963895,Cream,15.723270440251572,Army Green,8.045052292839904,Horns,39.682539682539684,Gold Hoop,21.645021645021647,189.0769061730254
4049,5,3.937007874015748,,5.302226935312832,Blindfold,37.87878787878788,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Orange,7.855459544383347,Vietnam Era Helmet,44.84304932735426,,1.4238929232521713,115.82457424029064
4050,6,1.8786398647379297,Tweed Suit,70.92198581560284,Wide Eyed,18.214936247723134,Dumbfounded,19.801980198019802,Tan,15.974440894568689,Orange,7.855459544383347,Army Hat,34.013605442176875,,1.4238929232521713,170.08494093046477
4051,5,3.937007874015748,,5.302226935312832,Closed,14.084507042253522,Grin,14.025245441795231,Brown,7.2992700729927,Aquamarine,7.8988941548183265,Cowboy Hat,28.248587570621467,,1.4238929232521713,82.21963201506199
4052,5,3.937007874015748,Striped Tee,24.271844660194173,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,White,25.188916876574307,Army Green,8.045052292839904,,4.432624113475177,,1.4238929232521713,79.58109771393497
4053,6,1.8786398647379297,Cowboy Shirt,84.03361344537815,Bored,5.834305717619603,Bored,4.401408450704225,Black,8.136696501220504,Gray,8.547008547008547,Halo,30.8641975308642,,1.4238929232521713,145.1197629807853
4054,6,1.8786398647379297,Lumberjack Shirt,46.948356807511736,Blindfold,37.87878787878788,Discomfort,48.07692307692308,Dmt,46.51162790697675,Army Green,8.045052292839904,Beanie,17.301038062283737,,1.4238929232521713,208.06431881331318
4055,7,5.310674455655868,Bandolier,61.34969325153375,Sunglasses,28.409090909090907,Phoneme Wah,61.34969325153375,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Fisherman's Hat,28.98550724637681,Silver Stud,12.150668286755772,212.97148059082267
4056,7,5.310674455655868,Lumberjack Shirt,46.948356807511736,Scumbag,42.918454935622314,Rage,37.59398496240602,Dark Brown,7.396449704142013,Yellow,7.79423226812159,Seaman's Hat,23.809523809523807,Gold Stud,22.779043280182233,194.55072022316557
4057,5,3.937007874015748,Vietnam Jacket,44.642857142857146,Angry,23.148148148148145,Phoneme  ooo,39.21568627450981,Pink,19.569471624266146,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,144.16392036864593
4058,7,5.310674455655868,Bandolier,61.34969325153375,Sad,18.148820326678766,Bored,4.401408450704225,Dmt,46.51162790697675,Yellow,7.79423226812159,Fisherman's Hat,28.98550724637681,Diamond Stud,45.04504504504504,217.5470089510928
4059,5,3.937007874015748,Bandolier,61.34969325153375,Sad,18.148820326678766,Phoneme Vuh,30.030030030030026,White,25.188916876574307,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,153.0579939425685
4060,7,5.310674455655868,Black T,29.940119760479043,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Yellow,7.79423226812159,Fez,26.525198938992045,Silver Stud,12.150668286755772,108.12537443645587
4061,6,1.8786398647379297,,5.302226935312832,3d,20.53388090349076,Bored Unshaven,6.447453255963895,Cheetah,24.630541871921185,Purple,7.74593338497289,Sushi Chef Headband,53.475935828877,Gold Hoop,21.645021645021647,141.65963369029814
4062,6,1.8786398647379297,Tuxedo Tee,42.5531914893617,Robot,28.57142857142857,Bored Unshaven Cigarette,22.831050228310502,Blue,20.408163265306122,Orange,7.855459544383347,Faux Hawk,73.52941176470588,,1.4238929232521713,199.05123765148622
4063,6,1.8786398647379297,Guayabera,43.10344827586207,Bored,5.834305717619603,Jovial,33.78378378378378,Cream,15.723270440251572,Purple,7.74593338497289,Irish Boho,44.44444444444444,,1.4238929232521713,153.93771883492445
4064,7,5.310674455655868,Guayabera,43.10344827586207,Heart,25.38071065989848,Dumbfounded,19.801980198019802,Blue,20.408163265306122,New Punk Blue,8.116883116883116,Beanie,17.301038062283737,Cross,67.11409395973155,206.53699199364075
4065,5,3.937007874015748,Hip Hop,78.125,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Cheetah,24.630541871921185,New Punk Blue,8.116883116883116,,4.432624113475177,,1.4238929232521713,143.28229459797475
4066,6,1.8786398647379297,Hip Hop,78.125,Sleepy,13.315579227696405,Dumbfounded,19.801980198019802,White,25.188916876574307,Orange,7.855459544383347,King's Crown,129.87012987012986,,1.4238929232521713,277.4595985047938
4067,6,1.8786398647379297,Black T,29.940119760479043,Bloodshot,11.82033096926714,Bored Dagger,204.08163265306123,Black,8.136696501220504,Blue,8.051529790660226,,4.432624113475177,Diamond Stud,45.04504504504504,313.38661869794635
4068,6,1.8786398647379297,,5.302226935312832,Bored,5.834305717619603,Phoneme L,41.49377593360996,Pink,19.569471624266146,Gray,8.547008547008547,Bayc Hat Red,84.03361344537815,Silver Stud,12.150668286755772,178.80971035468895
4069,4,39.37007874015748,,5.302226935312832,Heart,25.38071065989848,Bored,4.401408450704225,White,25.188916876574307,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,113.35531824375802
4070,4,39.37007874015748,,5.302226935312832,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Tan,15.974440894568689,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,86.57925484847142
4071,5,3.937007874015748,,5.302226935312832,Heart,25.38071065989848,Bored,4.401408450704225,Zombie,33.11258278145695,Yellow,7.79423226812159,Girl's Hair Pink,95.23809523809523,,1.4238929232521713,176.59015713085722
4072,6,1.8786398647379297,Tweed Suit,70.92198581560284,Closed,14.084507042253522,Grin,14.025245441795231,Brown,7.2992700729927,Yellow,7.79423226812159,Commie Hat,32.89473684210526,,1.4238929232521713,150.32251027086124
4073,7,5.310674455655868,Leather Jacket,48.543689320388346,Sad,18.148820326678766,Bored Unshaven,6.447453255963895,Gray,20.161290322580644,Purple,7.74593338497289,Beanie,17.301038062283737,Silver Hoop,11.337868480725623,134.99676760924976
4074,7,5.310674455655868,Navy Striped Tee,29.940119760479043,3d,20.53388090349076,Bored Unshaven Cigarette,22.831050228310502,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Girl's Hair Pink,95.23809523809523,Silver Hoop,11.337868480725623,200.60784225663284
4075,6,1.8786398647379297,Sleeveless Logo T,69.44444444444444,Sunglasses,28.409090909090907,Grin Gold Grill,109.89010989010988,Brown,7.2992700729927,Gray,8.547008547008547,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,259.7871934937418
4076,7,5.310674455655868,Tuxedo Tee,42.5531914893617,Cyborg,92.59259259259258,Bored Cigarette,14.084507042253522,Cheetah,24.630541871921185,New Punk Blue,8.116883116883116,Irish Boho,44.44444444444444,Gold Hoop,21.645021645021647,253.37785665813408
4077,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,Sunglasses,28.409090909090907,Bored Cigarette,14.084507042253522,Blue,20.408163265306122,Blue,8.051529790660226,Fez,26.525198938992045,,1.4238929232521713,142.44768940095958
4078,6,1.8786398647379297,Tanktop,42.5531914893617,Wide Eyed,18.214936247723134,Grin,14.025245441795231,Cheetah,24.630541871921185,Gray,8.547008547008547,Commie Hat,32.89473684210526,,1.4238929232521713,144.16819322790516
4079,6,1.8786398647379297,Black T,29.940119760479043,Bored,5.834305717619603,Bored Unshaven Cigarette,22.831050228310502,Gray,20.161290322580644,Army Green,8.045052292839904,Seaman's Hat,23.809523809523807,,1.4238929232521713,113.9238749193436
4080,5,3.937007874015748,,5.302226935312832,Crazy,24.57002457002457,Bored,4.401408450704225,Red,21.09704641350211,Gray,8.547008547008547,Beanie,17.301038062283737,,1.4238929232521713,86.57965377610394
4081,5,3.937007874015748,,5.302226935312832,Sad,18.148820326678766,Bored Cigarette,14.084507042253522,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Bowler,38.167938931297705,,1.4238929232521713,101.96291676266864
4082,7,5.310674455655868,Smoking Jacket,45.24886877828054,Sleepy,13.315579227696405,Phoneme Oh,42.19409282700422,Dark Brown,7.396449704142013,Purple,7.74593338497289,Prussian Helmet,76.92307692307692,Gold Hoop,21.645021645021647,219.7796969458505
4083,5,3.937007874015748,Striped Tee,24.271844660194173,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Black,8.136696501220504,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,73.36541931759368
4084,7,5.310674455655868,Hawaiian,35.3356890459364,Sleepy,13.315579227696405,Discomfort,48.07692307692308,Brown,7.2992700729927,Yellow,7.79423226812159,Baby's Bonnet,63.291139240506325,Silver Stud,12.150668286755772,192.57417567458816
4085,6,1.8786398647379297,,5.302226935312832,Sleepy,13.315579227696405,Bored,4.401408450704225,Zombie,33.11258278145695,New Punk Blue,8.116883116883116,Horns,39.682539682539684,Gold Hoop,21.645021645021647,127.45488170435279
4086,6,1.8786398647379297,Wool Turtleneck,41.666666666666664,Scumbag,42.918454935622314,Dumbfounded,19.801980198019802,Dark Brown,7.396449704142013,Blue,8.051529790660226,Halo,30.8641975308642,,1.4238929232521713,154.00181161396532
4087,7,5.310674455655868,Black Holes T,48.78048780487805,Scumbag,42.918454935622314,Bored Unshaven,6.447453255963895,Robot,37.735849056603776,Yellow,7.79423226812159,Baby's Bonnet,63.291139240506325,Gold Stud,22.779043280182233,235.05733429753406
4088,6,1.8786398647379297,Biker Vest,39.52569169960474,Laser Eyes,144.92753623188406,Grin Multicolored,86.20689655172414,Brown,7.2992700729927,Orange,7.855459544383347,Fisherman's Hat,28.98550724637681,,1.4238929232521713,318.10289413495593
4089,6,1.8786398647379297,Bandolier,61.34969325153375,Hypnotized,45.45454545454546,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Purple,7.74593338497289,Fisherman's Hat,28.98550724637681,,1.4238929232521713,160.5849354543756
4090,6,1.8786398647379297,Guayabera,43.10344827586207,Robot,28.57142857142857,Bored Unshaven Pipe,99.00990099009901,Dmt,46.51162790697675,Purple,7.74593338497289,Cowboy Hat,28.248587570621467,,1.4238929232521713,256.4934594879509
4091,6,1.8786398647379297,Lab Coat,69.44444444444444,Closed,14.084507042253522,Bored Party Horn,113.63636363636363,Dark Brown,7.396449704142013,Yellow,7.79423226812159,Bowler,38.167938931297705,,1.4238929232521713,253.82646881461298
4092,7,5.310674455655868,Lumberjack Shirt,46.948356807511736,Sad,18.148820326678766,Bored Cigarette,14.084507042253522,White,25.188916876574307,Purple,7.74593338497289,Girl's Hair Short,66.66666666666667,Silver Stud,12.150668286755772,196.24454384706954
4093,6,1.8786398647379297,Striped Tee,24.271844660194173,Blindfold,37.87878787878788,Grin,14.025245441795231,White,25.188916876574307,Purple,7.74593338497289,Seaman's Hat,23.809523809523807,,1.4238929232521713,136.2227848398384
4094,6,1.8786398647379297,Caveman Pelt,61.34969325153375,Hypnotized,45.45454545454546,Phoneme  ooo,39.21568627450981,Brown,7.2992700729927,Aquamarine,7.8988941548183265,,4.432624113475177,Gold Stud,22.779043280182233,190.3083964667954
4095,6,1.8786398647379297,Sleeveless T,39.682539682539684,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Red,21.09704641350211,Aquamarine,7.8988941548183265,Army Hat,34.013605442176875,,1.4238929232521713,124.26240270625811
4096,7,5.310674455655868,Tanktop,42.5531914893617,Heart,25.38071065989848,Phoneme Vuh,30.030030030030026,Dmt,46.51162790697675,Yellow,7.79423226812159,Prussian Helmet,76.92307692307692,Silver Stud,12.150668286755772,246.6542120198771
4097,5,3.937007874015748,Lumberjack Shirt,46.948356807511736,Bored,5.834305717619603,Dumbfounded,19.801980198019802,Brown,7.2992700729927,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,97.47166997500852
4098,5,3.937007874015748,,5.302226935312832,Sleepy,13.315579227696405,Discomfort,48.07692307692308,Gray,20.161290322580644,New Punk Blue,8.116883116883116,,4.432624113475177,Silver Stud,12.150668286755772,115.49320295364276
4099,5,3.937007874015748,,5.302226935312832,Crazy,24.57002457002457,Bored Unshaven,6.447453255963895,Golden Brown,12.853470437017997,Yellow,7.79423226812159,Baby's Bonnet,63.291139240506325,,1.4238929232521713,125.61944750421512
4100,6,1.8786398647379297,,5.302226935312832,Eyepatch,30.030030030030026,Phoneme  ooo,39.21568627450981,Cheetah,24.630541871921185,Blue,8.051529790660226,Bowler,38.167938931297705,Silver Stud,12.150668286755772,159.42726198522547
4101,4,39.37007874015748,,5.302226935312832,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Noise,64.51612903225806,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,135.18217026242257
